id,date,estimatedTotalAmt,transType,title,awardeeName
1956274,2020-05-13,470415,Standard Grant,"Increasing Student Enrollment, Education, and Employment in Chemical Technology",Cape Fear Community College
2000454,2020-05-13,300000,Standard Grant,Developing an E-book and Other Interactive Instructional Materials for Technician Education in Vacuum Technology,Erie Community College
2000563,2020-05-13,299974,Standard Grant,Preparing Cybersecurity Technicians with the Technical and Entrepreneurial Skills Required to Work as Independent Contractors,Riverside Community College District/Riverside City College
2000764,2020-05-13,428082,Standard Grant,Using High-Resolution Mass Spectrometry to Develop Advanced Laboratory Skills in Collaboration with Industry,Forsyth Technical Community College
1955010,2020-05-14,299206,Standard Grant,Advancing Mechatronics Education to Include Industry 4.0 Concepts and Skills,Wiregrass Georgia Technical College
2012931,2020-05-14,599297,Standard Grant,Examining the Effects of Training Undergraduate Chemistry Students How to Deliberate,Wabash College
2018198,2020-05-14,3610655,Standard Grant,Broadening Institutional Participation in the NSF Advanced Technological Education Program,Indian River State College
1949973,2020-05-18,2908441,Standard Grant,Developing Elementary and Secondary Master Teachers in Mathematics and Science,California State University-Dominguez Hills Foundation
1942318,2020-05-19,1096921,Continuing Grant,CAREER: Characterizing the Development of Metacognitive Skills in Life Science Undergraduates and How They Use Metacognition to Learn Independently and Collaboratively,University of Georgia Research Foundation Inc
1953760,2020-05-19,1699833,Continuing Grant,"Transforming Undergraduate Teaching and Learning Through Culturally Sustaining, Active, and Asset-Based Approaches to Introductory Science Courses",San Jose State University Foundation
2027482,2020-05-19,784455,Standard Grant,TCUP Research Symposiums,Tribal Nations Research Group
1950008,2020-05-22,1195722,Continuing Grant,Transfer to Teaching: Accelerated STEM Teacher Preparation from Community College to Credential,University of California-Irvine
1950112,2020-05-22,1199774,Continuing Grant,Educating Mathematics and Science Teachers Who Can Prepare High School Students for 21st Century College and Career Pathways,"University Enterprises, Incorporated"
2000329,2020-05-22,300000,Standard Grant,Building a Pipeline of Biodiesel Technicians for Careers in Fields and Cities,Lewis and Clark Community College
2021281,2020-05-22,299549,Standard Grant,Institutionalizing Undergraduate Research throughout the Chemistry Laboratory Curriculum,SUNY College at Geneseo
2000467,2020-05-27,288828,Standard Grant,Improving Automotive Technician Training Through a Flexible Industry Apprenticeship Program,Columbus State Community College
2000933,2020-05-27,470059,Standard Grant,Expanding Remote Delivery of Information Technologies Education in a Rural Environment,North Arkansas College
2011938,2020-05-27,1843496,Continuing Grant,"Implementation Project: Improving Minority Student Persistence in STEM Fields Through Active-learning, Peer-mentoring, Undergraduate Research and Community Outreach",Lane College
2021460,2020-05-27,296426,Standard Grant,Increasing Accessibility to Field-based Sciences for College Students Using Wheelchairs,University of Illinois at Urbana-Champaign
2028134,2020-05-28,38729,Standard Grant,"Collaborative Research: Evaluating the Uptake of Research-Based Instructional Strategies in Undergraduate Chemistry, Mathematics, & Physics",University of Virginia Main Campus
2033129,2020-05-28,509723,Continuing Grant,Collaborative Research: IUSE-EHR: Cultivating Inclusive Identities of Engineers and Computer Scientists: Expanding Efforts to Infuse Inclusive Excellence in Undergraduate Curricula,Texas A&M University
1937512,2020-06-04,205180,Standard Grant,Development of Research to Inform the Design and Improvement of Mathematics Education for Teachers,Merrimack College
1953653,2020-06-05,2145082,Standard Grant,Using Interconnected Career Pathways and Success Coaching to Enhance Student Success in STEM,Rowan College of South Jersey -- Cumberland Campus
2011969,2020-06-05,2248857,Continuing Grant,Implementation Project: Early Interdisciplinary Applied Strategies to Strengthen STEM Education and Research,Savannah State University
2029539,2020-06-05,100000,Standard Grant,Virtual Workshops on the Response of Higher Education to COVID-19,National Academy of Sciences
1950351,2020-06-09,111148,Standard Grant,Mentors First: Building Capacity to Develop STEM Teachers who Can Include English as a Second Language Instruction in their STEM Classes,Evergreen State College
2000595,2020-06-09,529073,Standard Grant,Multiple Academic Pathways for Mechatronics Technicians,Lake-Sumter State College
2011927,2020-06-09,374126,Standard Grant,Targeted Infusion Project: Workforce Development in Cyber-Physical Systems and Machine Learning,University of the District of Columbia
1950183,2020-06-10,1499099,Standard Grant,Building Equity Leaders for STEM in NH:  A Teacher Leaders Program to Improve STEM Learning for All Students,University of New Hampshire
1953752,2020-06-10,1814649,Continuing Grant,Achieving STEM Persistence through Peer Assisted Learning and Leadership Development,"University Enterprises, Incorporated"
