id,date,estimatedTotalAmt,transType,title,awardeeName
1742065,2017-06-14,435566,Standard Grant,AGEP National Research Conference,University of California-Berkeley
1745132,2017-06-16,49999,Standard Grant,African American Female Engineering Faculty in the Academy: What Does it Take To Succeed? A Workshop of Senior Women in the Academy,The University of Central Florida Board of Trustees
1719377,2017-06-20,350000,Standard Grant,Initiative in NanoBioengineering Undergraduate Research and Education for Minority Students (INBUREM),Alabama State University
1736196,2017-06-23,1000000,Standard Grant,HBCU-RISE: Bridging Quantitative Science with Biological Research: Jumpstarting Computational Systems Biology Research at PVAMU,Prairie View A & M University
1741718,2017-06-23,559471,Standard Grant,Workshops to Broaden the Participation of HBCU STEM Faculty in NSF's Education Research-focused Programs,QEM Network HQ
1719370,2017-06-28,1828749,Continuing Grant,Implementation Project: Transforming Education through Active Learning,Delaware State University
1661004,2017-06-30,1493968,Standard Grant,A Belonging Intervention to Improve STEM Outcomes for Women and Underrepresented Students: A Randomized Controlled Trial at 22 Colleges,Indiana University
1712724,2017-06-30,5000000,Continuing Grant,"Virginia-North Carolina Louis Stokes Alliance for Minority Participation, 2017-2022",University of Virginia Main Campus
1724847,2017-06-30,234187,Standard Grant,Tribal College Faculty Professional Development Workshop,University of Montana
1742346,2017-06-30,99876,Standard Grant,Collaborative Research: 2019 AGEP National Research Meeting,Washington State University
1742478,2017-06-30,110255,Standard Grant,Collaborative Research: 2019 AGEP National Research Meeting,Montana State University
1742749,2017-06-30,71670,Standard Grant,Collaborative Research: 2019 AGEP National Research Meeting,University of Montana
1742751,2017-06-30,100037,Standard Grant,Collaborative Research: 2019 AGEP National Research Meeting,Regents of the University of Idaho
1661285,2017-07-05,497589,Standard Grant,Developmental Emergence of math-Gender Stereotypes and Math Self-Concepts,University of Washington
1726351,2017-07-05,999752,Standard Grant,ADVANCE Partnership: Faculty Intervention Guide and Decision Tool for Improving the Academic Workplace,University of New Hampshire
1740898,2017-07-05,277005,Continuing Grant,LSAMP Inspire Scholars Program,Madison Area Technical College
1712733,2017-07-06,4000000,Standard Grant,Upstate New York LSAMP: Strengthening the Pipeline Between Two and Four Year Institutions,Syracuse University
1747988,2017-07-06,236990,Standard Grant,Achieving Internal and External Dissemination with Effective Publications,University of Alabama at Birmingham
1736209,2017-07-07,5000000,Continuing Grant,CREST Center for Security and Privacy Enhanced Cloud Computing (C-SPECC),University of Texas at San Antonio
1660424,2017-07-12,2500000,Standard Grant,Creating a Continuum of Integrated STEM Learning Experiences,Aaniiih Nakoda College
1746043,2017-07-12,477872,Standard Grant,The Impact of Making and Innovation at Historically Black Colleges and Universities,American Association for the Advancement of Science
1712619,2017-07-13,3748263,Standard Grant,North Star STEM Alliance:  Building on the Legacy of Minnesota's LSAMP,University of Minnesota-Twin Cities
1735968,2017-07-14,4999388,Continuing Grant,CREST   Center for Complex Materials Design for Multidimensional Additive Processing (CoManD),Florida Agricultural and Mechanical University
1748211,2017-07-19,49630,Standard Grant,Women in STEM Conference,Howard University
1725604,2017-07-20,1099959,Standard Grant,ADVANCE Partnership: Building Relationships to Increase Diversity and Gender Equity in Hawaii's Two Year College System,University of Hawaii
1720912,2017-07-21,200000,Fellowship Award,CREST-PRF: Constraining Spatiotemporal Nutrient Dynamics Along An Arid-Land River Continuum,Regier                  Peter
1725424,2017-07-21,120121,Standard Grant,ADVANCE Partnership: From the Classroom to the Field: Improving the Workplace in the Geosciences,Brown University
1725650,2017-07-21,87420,Standard Grant,ADVANCE Partnership: From the Classroom to the Field: Improving the Workplace in the Geosciences,University of California - Merced
1725879,2017-07-21,741804,Standard Grant,ADVANCE Partnership: From the Classroom to the Field: Improving the Workplace in the Geosciences,University of Wisconsin-Madison
1726021,2017-07-21,69347,Standard Grant,ADVANCE Partnership: From the Classroom to the Field: Improving the Workplace in the Geosciences,California State L A University Auxiliary Services Inc.
1726163,2017-07-21,94334,Standard Grant,ADVANCE Partnership: From the Classroom to the Field: Improving the Workplace in the Geosciences,Colorado College
1702243,2017-07-24,1075000,Standard Grant,Bridge to the Doctorate: Greater Philadelphia Region Cohort XV Project - Drexel University,Drexel University
1712692,2017-07-24,4999995,Continuing Grant,The Greater Alabama Black Belt Region (GABBR) LSAMP,Auburn University
1736136,2017-07-24,5000000,Continuing Grant,CREST Center for Next Generation Multifunctional Composites (NextGen Composites Phase II),Southern University
1749650,2017-07-27,113972,Standard Grant,Targeted Infusion Project: Using evidence-based programming to inform a living-learning community,Virginia State University
