id,date,estimatedTotalAmt,transType,title,awardeeName
1613895,2016-07-07,5400,Fellowship Award,EAPSI: How Early Experiences in a Critical Life Stage Cascade into Stereotyped Adult Singing Behavior in Songbirds,Edwards                 Jacob
1613940,2016-07-07,5400,Fellowship Award,EAPSI: Forging Trans-Pacific Partnerships to Investigate Terrestrial Transitions in Tropical Land Crabs,Morgan                  Victoria       M
1613957,2016-07-07,5400,Fellowship Award,EAPSI: Anion Binding Directed Supramolecular Donor-Acceptor Assemblies for Photoinduced Charge Separa,Webre                   Whitney        A
1614053,2016-07-07,5400,Fellowship Award,EAPSI: Radiocesium Dynamics in Irrigation Ponds Surrounding the Fukushima Dai-ichi Nuclear Power Plant,Byrnes                  Ian            T
1614140,2016-07-07,5400,Fellowship Award,EAPSI: Defining Resource Preferences of Single Cells from Aquatic Microbial Communities using Raman Microspectroscopy,Kieft                   Brandon        P
1614208,2016-07-07,5400,Fellowship Award,EAPSI: A Political Geographic Analysis of Greenbelt Agriculture for Resilience and Sustainable Development in Seoul,Bowen                   Jay            E
1614233,2016-07-07,5400,Fellowship Award,EAPSI: Do Abstract Syntactic Representations Help Adult Second Language Learners Acquire Novel Word Types?,Clothier                Karen          K
1614382,2016-07-07,5400,Fellowship Award,EAPSI: Development of an Improved Visualization Method for Accelerated Quantitative Measurement of High Speed Flows,Gross                   Jonathan       R
1613161,2016-07-08,5400,Fellowship Award,EAPSI: Ecosystem-Friendly Engineering can Enhance Fisheries Production in Japan,Smith                   Carter         S
1613837,2016-07-08,5400,Fellowship Award,EAPSI: Does Leaf Function Evolve in the Invaded Range? A study of East Asian Forest Invaders in Japan and North America,Martinez                Kelsey         A
1613880,2016-07-08,5400,Fellowship Award,EAPSI: Comparative Biodiversity and the Hermit Crab Tree of Life: An East Meets West Approach,Craig                   Catherine
1614024,2016-07-08,5400,Fellowship Award,EAPSI: Generating Word Embeddings using Extreme Learning Machines for Classifying Clinical Texts,Lauren                  Paula
1614082,2016-07-08,5400,Fellowship Award,EAPSI: Designing Microfluidic Tools with Applications in the Development of Small Molecule Detection Sensors,Acevedo                 Andrew         J
1614132,2016-07-08,5400,Fellowship Award,"EAPSI: Carbon Limitation, Algal Ecology, and Greenhouse Gases: Can Algal Blooms Fight Climate Change?",VanDam                  Bryce          R
1614171,2016-07-08,5400,Fellowship Award,EAPSI: Detailed Three-Dimension Simulations of an Unexplored Progenitor System for Type Ia Supernovae,Jenks                   Malia
1614186,2016-07-08,5400,Fellowship Award,EAPSI: Developing Iridium-based Alloys as Effective Catalysts for Direct Ethanol Fuel Cells,MehdizadeganNamin       Lida
1614267,2016-07-08,5400,Fellowship Award,EAPSI: Using Amino-acid Isotopes to Investigate Dietary Patterns and Specialization of Bats,Campbell                Caitlin        J
1614332,2016-07-08,5400,Fellowship Award,EAPSI: Probing Phase Transitions in Magnetic Materials,Lawson                  Matthew        M
1614440,2016-07-08,5400,Fellowship Award,EAPSI: Analysis of Soil Deformation during Loading of a Plant Root-Inspired Foundation using X-ray Computed Tomography,Mallett                 Seth           D
1613505,2016-07-11,5400,Fellowship Award,EAPSI: Identifying the Transcriptomic Basis of Recently Evolved Host Resistance in a Model Host-Parasite System through Genome Editing with CRISPR/Cas 9,Lohman                  Brian          K
1614201,2016-07-11,5400,Fellowship Award,EAPSI: Modeling Mechanical Damage Response in Protein-Bound Soils,Rosa                    Isamar
1613724,2016-07-12,5400,Fellowship Award,EAPSI:EAPSI: Multicomponent Crystals for Applications in Organic Electronics,Jucov                   Evgheni
1613938,2016-07-12,5400,Fellowship Award,EAPSI: Developing Fast and Accurate Methods for Grouping Objects in a Dataset Using Inconsistent Labels,Veldt                   Luke           N
1614221,2016-07-12,5400,Fellowship Award,EAPSI: Innovative Molecular Methods for Low Cost DNA Barcoding of Tropical Arthropods,Meierotto               Sarah          L
1614338,2016-07-12,5400,Fellowship Award,EAPSI: Comparing pre-service Teacher Motivation in Teacher Preparation Programs in Singapore and the United States to Improve Learning Outcomes,Arner                   Tracy          I
1614405,2016-07-12,5400,Fellowship Award,EAPSI: Determining Grain Size Effects on Ferroelectric Switching Speed by Time-Resolved Neutron Diffraction Measurements,Ivy                     Jacob          M
1613133,2016-07-18,5400,Fellowship Award,EAPSI: Maintaining Cohesion Among Tibetan Macaques: How Followers Affect Collective Decision Making,Rowe                    Amanda         K
1613763,2016-07-18,5400,Fellowship Award,EAPSI: Laser Additive Approach to Rapid Assessment and Development of Promising Magnetic Alloy Compositions,Mikler                  Calvin         V
1613873,2016-07-18,5400,Fellowship Award,EAPSI: The Effects of Environment on the Evolution of Human Skeletal Variation in China,Dunn                    Tyler          E
1613879,2016-07-18,5400,Fellowship Award,EAPSI: Sedimentary Record of Typhoon Ketsana from Vietnam: Implications for Long-Term Tropical Cyclon,Walker                  Jennifer       S
1613902,2016-07-18,400,Fellowship Award,EAPSI:Investigating Human Perceptions of Groups of Robots to Enhance Human-Robot Collaboration and Robot Design,Fraune                  Marlena        R
1613925,2016-07-18,5400,Fellowship Award,"EAPSI: Parameterizing the Two Phase Nature of Platelet Ice for use in Numerical Models that Simulate Sea Ice, Ice Shelves, and Icy Moons",buffo                   jacob
1613953,2016-07-18,5400,Fellowship Award,EAPSI: Silica Removal from Industrial Waste Water to Facilitate Water Reuse,Baca                    Ehren
1613966,2016-07-18,5400,Fellowship Award,EAPSI: Optical Characterization of Atomically-Thin Two-Dimensional Materials as Nanoscale Light Emitters,TAHERSIMA               MOHAMMADHOSSEIN
